"Date","Price","Open","High","Low","Vol.","Change %"
"10/09/2020","21.1396","21.3790","21.4095","21.1170","","-1.09%"
"10/08/2020","21.3720","21.4770","21.5064","21.3460","","-0.38%"
"10/07/2020","21.4540","21.7345","21.7392","21.3542","","-1.23%"
"10/06/2020","21.7210","21.4000","21.7645","21.2492","","1.58%"
"10/05/2020","21.3830","21.6085","21.6467","21.2988","","-1.05%"
"10/02/2020","21.6103","21.8320","22.0688","21.5654","","-0.97%"
"10/01/2020","21.8230","22.1065","22.1400","21.7843","","-1.25%"
"09/30/2020","22.0990","22.4360","22.5645","22.0250","","-1.62%"
"09/29/2020","22.4640","22.4175","22.5479","22.1762","","0.31%"
"09/28/2020","22.3950","22.3464","22.6589","22.1403","","0.25%"
"09/25/2020","22.3389","22.1700","22.5647","21.9801","","0.87%"
"09/24/2020","22.1470","22.3836","22.7016","21.9526","","-1.05%"
"09/23/2020","22.3812","21.7400","22.4436","21.6635","","3.03%"
